Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de laboratório de informática?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de pátio escolar coberto?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00","O levantamento sobre a estrutura física da unidade educacional conclui sobre a necessidade, ou não, de ampliação ou adequação de suas instalações?","0,00",BOSCO E M DOM EI EF,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80","As vias de circulação interna da unidade educacional têm portas com vão livre de, no mínimo, 80 cm?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40","A unidade educacional dispõe de espaços multiuso (música, dança, artes etc.)?","5,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"8,00",Todos os botijões de gás existentes na unidade educacional estão localizados em área externa e ventilada?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros destinados para uso exclusivo dos alunos?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,70",A unidade educacional dispõe de sala de recursos multifuncionais para Atendimento Educacional Especializado?,"6,70",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"9,30",A unidade educacional dispõe de espaço adequado para a realização de reuniões?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de parque infantil com brinquedos adequados à faixa etária de seus alunos?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"8,00",A unidade educacional possui licença válida da Vigilância Sanitária?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",Os banheiros destinados para uso dos alunos são separados por sexo?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"2,50","O diagnóstico evidencia a necessidade de ampliação, adequação e/ou construção de estruturas escolares?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"8,30",As vias de circulação interna da unidade educacional têm pisos táteis?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros adequados aos alunos da educação infantil?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,60",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de pátio escolar?,"10,00",BOSCO E M DOM EI EF,SIM
